,Table Name,State Code,District Code,Area Name,Age Group,Total Persons,Total Males,Total Females,Rural Persons,Rural Males,Rural Females,Urban Persons,Urban Males,Urban Females
10692,C4114,8,124,District - Dungarpur (26),65-69,30296,13762,16534,28723,13030,15693,1573,732,841
10693,C4114,8,124,District - Dungarpur (26),70-74,21055,10044,11011,19846,9481,10365,1209,563,646
10694,C4114,8,124,District - Dungarpur (26),75-79,10384,4567,5817,9821,4301,5520,563,266,297
10695,C4114,8,124,District - Dungarpur (26),80+,11314,4974,6340,10619,4675,5944,695,299,396
10696,C4114,8,124,District - Dungarpur (26),Age not stated,10477,5210,5267,9872,4891,4981,605,319,286
10697,C4114,8,125,District - Banswara (27),All ages,1797485,907754,889731,1669864,842767,827097,127621,64987,62634
10698,C4114,8,125,District - Banswara (27),0-4,226353,116886,109467,215502,111130,104372,10851,5756,5095
10699,C4114,8,125,District - Banswara (27),5-9,235449,121411,114038,223378,114932,108446,12071,6479,5592
10700,C4114,8,125,District - Banswara (27),10-14,224817,115940,108877,212014,109090,102924,12803,6850,5953
10701,C4114,8,125,District - Banswara (27),15-19,182340,89545,92795,170116,83147,86969,12224,6398,5826
10702,C4114,8,125,District - Banswara (27),20-24,154555,78511,76044,142206,72311,69895,12349,6200,6149
10703,C4114,8,125,District - Banswara (27),25-29,129515,65123,64392,118118,59578,58540,11397,5545,5852
10704,C4114,8,125,District - Banswara (27),30-34,117899,59083,58816,107551,54021,53530,10348,5062,5286
10705,C4114,8,125,District - Banswara (27),35-39,112402,56176,56226,102962,51535,51427,9440,4641,4799
10706,C4114,8,125,District - Banswara (27),40-44,96437,49587,46850,88277,45488,42789,8160,4099,4061
10707,C4114,8,125,District - Banswara (27),45-49,79476,40253,39223,72356,36724,35632,7120,3529,3591
10708,C4114,8,125,District - Banswara (27),50-54,57636,30783,26853,51543,27631,23912,6093,3152,2941
10709,C4114,8,125,District - Banswara (27),55-59,43032,20834,22198,38633,18562,20071,4399,2272,2127
10710,C4114,8,125,District - Banswara (27),60-64,41170,19548,21622,37787,17833,19954,3383,1715,1668
10711,C4114,8,125,District - Banswara (27),65-69,30666,13933,16733,28532,12906,15626,2134,1027,1107
10712,C4114,8,125,District - Banswara (27),70-74,22118,10307,11811,20459,9530,10929,1659,777,882
10713,C4114,8,125,District - Banswara (27),75-79,9603,4087,5516,8784,3682,5102,819,405,414
10714,C4114,8,125,District - Banswara (27),80+,12329,5190,7139,11257,4729,6528,1072,461,611
10715,C4114,8,125,District - Banswara (27),Age not stated,21688,10557,11131,20389,9938,10451,1299,619,680
10716,C4114,8,126,District - Chittaurgarh (28),All ages,1544338,783171,761167,1259074,636415,622659,285264,146756,138508
10717,C4114,8,126,District - Chittaurgarh (28),0-4,145557,75817,69740,121270,63041,58229,24287,12776,11511
10718,C4114,8,126,District - Chittaurgarh (28),5-9,161621,84716,76905,134344,70196,64148,27277,14520,12757
10719,C4114,8,126,District - Chittaurgarh (28),10-14,160966,84308,76658,131964,68911,63053,29002,15397,13605
10720,C4114,8,126,District - Chittaurgarh (28),15-19,149066,75380,73686,120812,60509,60303,28254,14871,13383
10721,C4114,8,126,District - Chittaurgarh (28),20-24,141273,71547,69726,113134,57505,55629,28139,14042,14097
10722,C4114,8,126,District - Chittaurgarh (28),25-29,121560,61334,60226,96175,48661,47514,25385,12673,12712
10723,C4114,8,126,District - Chittaurgarh (28),30-34,114735,57151,57584,91620,45631,45989,23115,11520,11595
10724,C4114,8,126,District - Chittaurgarh (28),35-39,108815,54943,53872,86993,43920,43073,21822,11023,10799
10725,C4114,8,126,District - Chittaurgarh (28),40-44,94795,48665,46130,76223,39124,37099,18572,9541,9031
10726,C4114,8,126,District - Chittaurgarh (28),45-49,79958,40420,39538,64204,32254,31950,15754,8166,7588
10727,C4114,8,126,District - Chittaurgarh (28),50-54,65663,34765,30898,52916,27793,25123,12747,6972,5775
10728,C4114,8,126,District - Chittaurgarh (28),55-59,51084,24318,26766,42078,19576,22502,9006,4742,4264
10729,C4114,8,126,District - Chittaurgarh (28),60-64,48311,23652,24659,40981,20011,20970,7330,3641,3689
10730,C4114,8,126,District - Chittaurgarh (28),65-69,35292,16025,19267,30203,13622,16581,5089,2403,2686
10731,C4114,8,126,District - Chittaurgarh (28),70-74,29328,14022,15306,25599,12212,13387,3729,1810,1919
10732,C4114,8,126,District - Chittaurgarh (28),75-79,13387,5842,7545,11445,4954,6491,1942,888,1054
10733,C4114,8,126,District - Chittaurgarh (28),80+,15932,6714,9218,13494,5665,7829,2438,1049,1389
10734,C4114,8,126,District - Chittaurgarh (28),Age not stated,6995,3552,3443,5619,2830,2789,1376,722,654
10735,C4114,8,127,District - Kota (29),All ages,1951014,1021161,929853,774410,401331,373079,1176604,619830,556774
10736,C4114,8,127,District - Kota (29),0-4,177151,92775,84376,75030,39125,35905,102121,53650,48471
10737,C4114,8,127,District - Kota (29),5-9,188669,99811,88858,81713,42731,38982,106956,57080,49876
10738,C4114,8,127,District - Kota (29),10-14,208391,110727,97664,91722,48074,43648,116669,62653,54016
10739,C4114,8,127,District - Kota (29),15-19,219713,119125,100588,87187,45593,41594,132526,73532,58994
10740,C4114,8,127,District - Kota (29),20-24,208494,109278,99216,78075,41432,36643,130419,67846,62573
10741,C4114,8,127,District - Kota (29),25-29,175056,91454,83602,62082,32736,29346,112974,58718,54256
10742,C4114,8,127,District - Kota (29),30-34,147298,75756,71542,54397,27505,26892,92901,48251,44650
10743,C4114,8,127,District - Kota (29),35-39,134783,69211,65572,50727,26001,24726,84056,43210,40846
10744,C4114,8,127,District - Kota (29),40-44,115306,60051,55255,43813,22935,20878,71493,37116,34377
10745,C4114,8,127,District - Kota (29),45-49,98509,51634,46875,36032,18882,17150,62477,32752,29725
10746,C4114,8,127,District - Kota (29),50-54,77103,41659,35444,28186,15112,13074,48917,26547,22370
10747,C4114,8,127,District - Kota (29),55-59,58202,29711,28491,22588,11072,11516,35614,18639,16975
10748,C4114,8,127,District - Kota (29),60-64,50390,25571,24819,21204,10504,10700,29186,15067,14119
10749,C4114,8,127,District - Kota (29),65-69,35554,17109,18445,16173,7487,8686,19381,9622,9759
10750,C4114,8,127,District - Kota (29),70-74,27098,13528,13570,13016,6376,6640,14082,7152,6930
10751,C4114,8,127,District - Kota (29),75-79,12679,6175,6504,5705,2677,3028,6974,3498,3476
10752,C4114,8,127,District - Kota (29),80+,14370,6373,7997,6125,2736,3389,8245,3637,4608
10753,C4114,8,127,District - Kota (29),Age not stated,2248,1213,1035,635,353,282,1613,860,753
10754,C4114,8,128,District - Baran (30),All ages,1222755,633945,588810,968541,502228,466313,254214,131717,122497
10755,C4114,8,128,District - Baran (30),0-4,125243,65373,59870,102197,53307,48890,23046,12066,10980
10756,C4114,8,128,District - Baran (30),5-9,137272,71679,65593,111020,57805,53215,26252,13874,12378
10757,C4114,8,128,District - Baran (30),10-14,149744,78911,70833,119864,63088,56776,29880,15823,14057
10758,C4114,8,128,District - Baran (30),15-19,133997,70148,63849,104997,54927,50070,29000,15221,13779
10759,C4114,8,128,District - Baran (30),20-24,120005,62696,57309,93748,49280,44468,26257,13416,12841
10760,C4114,8,128,District - Baran (30),25-29,95943,50495,45448,74140,39313,34827,21803,11182,10621
10761,C4114,8,128,District - Baran (30),30-34,83931,42301,41630,64967,32868,32099,18964,9433,9531
10762,C4114,8,128,District - Baran (30),35-39,78823,40324,38499,61064,31373,29691,17759,8951,8808
10763,C4114,8,128,District - Baran (30),40-44,67880,35818,32062,52584,27741,24843,15296,8077,7219
10764,C4114,8,128,District - Baran (30),45-49,55710,29223,26487,43215,22526,20689,12495,6697,5798
10765,C4114,8,128,District - Baran (30),50-54,41955,22935,19020,32802,17866,14936,9153,5069,4084
10766,C4114,8,128,District - Baran (30),55-59,32650,16132,16518,26144,12813,13331,6506,3319,3187
10767,C4114,8,128,District - Baran (30),60-64,32109,15662,16447,26359,12807,13552,5750,2855,2895
10768,C4114,8,128,District - Baran (30),65-69,26540,12469,14071,21994,10360,11634,4546,2109,2437
10769,C4114,8,128,District - Baran (30),70-74,20612,10352,10260,16993,8538,8455,3619,1814,1805
10770,C4114,8,128,District - Baran (30),75-79,9133,4258,4875,7398,3417,3981,1735,841,894
10771,C4114,8,128,District - Baran (30),80+,10101,4571,5530,8102,3677,4425,1999,894,1105
10772,C4114,8,128,District - Baran (30),Age not stated,1107,598,509,953,522,431,154,76,78
10773,C4114,8,129,District - Jhalawar (31),All ages,1411129,725143,685986,1181838,606533,575305,229291,118610,110681
10774,C4114,8,129,District - Jhalawar (31),0-4,141696,74017,67679,120593,62904,57689,21103,11113,9990
10775,C4114,8,129,District - Jhalawar (31),5-9,159777,83257,76520,136312,70793,65519,23465,12464,11001
10776,C4114,8,129,District - Jhalawar (31),10-14,163875,85806,78069,139287,72744,66543,24588,13062,11526
10777,C4114,8,129,District - Jhalawar (31),15-19,142442,73615,68827,118995,61176,57819,23447,12439,11008
10778,C4114,8,129,District - Jhalawar (31),20-24,132597,68618,63979,109657,57069,52588,22940,11549,11391
10779,C4114,8,129,District - Jhalawar (31),25-29,110159,56248,53911,89837,46010,43827,20322,10238,10084
10780,C4114,8,129,District - Jhalawar (31),30-34,101758,50873,50885,83585,41769,41816,18173,9104,9069
10781,C4114,8,129,District - Jhalawar (31),35-39,94277,47980,46297,77566,39410,38156,16711,8570,8141
10782,C4114,8,129,District - Jhalawar (31),40-44,82982,43419,39563,68734,35941,32793,14248,7478,6770
10783,C4114,8,129,District - Jhalawar (31),45-49,67093,34930,32163,55370,28699,26671,11723,6231,5492
10784,C4114,8,129,District - Jhalawar (31),50-54,51784,27997,23787,42643,23116,19527,9141,4881,4260
10785,C4114,8,129,District - Jhalawar (31),55-59,39658,19090,20568,32936,15608,17328,6722,3482,3240
10786,C4114,8,129,District - Jhalawar (31),60-64,40151,19810,20341,34442,16960,17482,5709,2850,2859
10787,C4114,8,129,District - Jhalawar (31),65-69,32008,14834,17174,27817,12862,14955,4191,1972,2219
10788,C4114,8,129,District - Jhalawar (31),70-74,25437,12908,12529,22202,11345,10857,3235,1563,1672
10789,C4114,8,129,District - Jhalawar (31),75-79,11396,5219,6177,9880,4535,5345,1516,684,832
10790,C4114,8,129,District - Jhalawar (31),80+,13240,6093,7147,11306,5227,6079,1934,866,1068
10791,C4114,8,129,District - Jhalawar (31),Age not stated,799,429,370,676,365,311,123,64,59
10792,C4114,8,130,District - Udaipur (32),All ages,3068420,1566801,1501619,2459994,1251316,1208678,608426,315485,292941
10793,C4114,8,130,District - Udaipur (32),0-4,350080,181543,168537,303959,157098,146861,46121,24445,21676
10794,C4114,8,130,District - Udaipur (32),5-9,373692,194412,179280,322021,166328,155693,51671,28084,23587
10795,C4114,8,130,District - Udaipur (32),10-14,350612,183909,166703,294772,153725,141047,55840,30184,25656
10796,C4114,8,130,District - Udaipur (32),15-19,300339,153796,146543,241880,122498,119382,58459,31298,27161
10797,C4114,8,130,District - Udaipur (32),20-24,266253,134535,131718,206183,103979,102204,60070,30556,29514
10798,C4114,8,130,District - Udaipur (32),25-29,235460,118474,116986,178443,89892,88551,57017,28582,28435
10799,C4114,8,130,District - Udaipur (32),30-34,215390,108147,107243,164654,82460,82194,50736,25687,25049
10800,C4114,8,130,District - Udaipur (32),35-39,203121,102124,100997,156023,78329,77694,47098,23795,23303
10801,C4114,8,130,District - Udaipur (32),40-44,173353,89385,83968,133039,68854,64185,40314,20531,19783
10802,C4114,8,130,District - Udaipur (32),45-49,147423,74872,72551,111974,56625,55349,35449,18247,17202
10803,C4114,8,130,District - Udaipur (32),50-54,115752,62025,53727,86433,46465,39968,29319,15560,13759
10804,C4114,8,130,District - Udaipur (32),55-59,88846,43039,45807,66399,31506,34893,22447,11533,10914
10805,C4114,8,130,District - Udaipur (32),60-64,84963,42412,42551,66158,32639,33519,18805,9773,9032
10806,C4114,8,130,District - Udaipur (32),65-69,63496,29974,33522,50465,23507,26958,13031,6467,6564
10807,C4114,8,130,District - Udaipur (32),70-74,48473,24366,24107,38607,19469,19138,9866,4897,4969
10808,C4114,8,130,District - Udaipur (32),75-79,22917,10582,12335,17479,7886,9593,5438,2696,2742
10809,C4114,8,130,District - Udaipur (32),80+,26587,12219,14368,20138,9243,10895,6449,2976,3473
10810,C4114,8,130,District - Udaipur (32),Age not stated,1663,987,676,1367,813,554,296,174,122
10811,C4114,8,131,District - Pratapgarh (33),All ages,867848,437744,430104,796041,401171,394870,71807,36573,35234
10812,C4114,8,131,District - Pratapgarh (33),0-4,102856,53205,49651,96852,50083,46769,6004,3122,2882
10813,C4114,8,131,District - Pratapgarh (33),5-9,111467,57160,54307,104726,53604,51122,6741,3556,3185
10814,C4114,8,131,District - Pratapgarh (33),10-14,104119,53744,50375,97060,49997,47063,7059,3747,3312
10815,C4114,8,131,District - Pratapgarh (33),15-19,84629,41758,42871,77797,38207,39590,6832,3551,3281
10816,C4114,8,131,District - Pratapgarh (33),20-24,77513,38823,38690,70721,35490,35231,6792,3333,3459
10817,C4114,8,131,District - Pratapgarh (33),25-29,65403,32807,32596,58938,29556,29382,6465,3251,3214
10818,C4114,8,131,District - Pratapgarh (33),30-34,60804,30514,30290,54826,27558,27268,5978,2956,3022
10819,C4114,8,131,District - Pratapgarh (33),35-39,56047,28229,27818,50518,25395,25123,5529,2834,2695
10820,C4114,8,131,District - Pratapgarh (33),40-44,48001,24840,23161,43433,22556,20877,4568,2284,2284
10821,C4114,8,131,District - Pratapgarh (33),45-49,39949,19791,20158,36076,17836,18240,3873,1955,1918
10822,C4114,8,131,District - Pratapgarh (33),50-54,30712,16526,14186,27354,14774,12580,3358,1752,1606
10823,C4114,8,131,District - Pratapgarh (33),55-59,22890,10561,12329,20364,9310,11054,2526,1251,1275
10824,C4114,8,131,District - Pratapgarh (33),60-64,21864,10854,11010,19773,9756,10017,2091,1098,993
10825,C4114,8,131,District - Pratapgarh (33),65-69,15776,7068,8708,14343,6378,7965,1433,690,743
10826,C4114,8,131,District - Pratapgarh (33),70-74,12190,5855,6335,11073,5324,5749,1117,531,586
10827,C4114,8,131,District - Pratapgarh (33),75-79,5499,2423,3076,4944,2143,2801,555,280,275
10828,C4114,8,131,District - Pratapgarh (33),80+,6677,2858,3819,5962,2552,3410,715,306,409
10829,C4114,8,131,District - Pratapgarh (33),Age not stated,1452,728,724,1281,652,629,171,76,95
10830,C4114,33,0,State - TAMIL NADU (33),All ages,72147030,36137975,36009055,37229590,18679065,18550525,34917440,17458910,17458530
10831,C4114,33,0,State - TAMIL NADU (33),0-4,5278701,2714578,2564123,2781879,1436619,1345260,2496822,1277959,1218863
10832,C4114,33,0,State - TAMIL NADU (33),5-9,5551255,2851293,2699962,2968536,1528954,1439582,2582719,1322339,1260380
10833,C4114,33,0,State - TAMIL NADU (33),10-14,6177547,3188990,2988557,3325160,1726166,1598994,2852387,1462824,1389563
10834,C4114,33,0,State - TAMIL NADU (33),15-19,6253792,3229838,3023954,3373098,1765233,1607865,2880694,1464605,1416089
10835,C4114,33,0,State - TAMIL NADU (33),20-24,6411543,3154804,3256739,3315234,1658770,1656464,3096309,1496034,1600275
10836,C4114,33,0,State - TAMIL NADU (33),25-29,6663746,3237374,3426372,3360498,1652498,1708000,3303248,1584876,1718372
10837,C4114,33,0,State - TAMIL NADU (33),30-34,5815560,2908749,2906811,2825218,1419512,1405706,2990342,1489237,1501105
10838,C4114,33,0,State - TAMIL NADU (33),35-39,5836456,2815205,3021251,2894635,1375375,1519260,2941821,1439830,1501991
10839,C4114,33,0,State - TAMIL NADU (33),40-44,5064209,2549846,2514363,2495827,1244055,1251772,2568382,1305791,1262591
10840,C4114,33,0,State - TAMIL NADU (33),45-49,4713056,2374915,2338141,2383374,1187892,1195482,2329682,1187023,1142659
10841,C4114,33,0,State - TAMIL NADU (33),50-54,3703460,1875563,1827897,1862643,926233,936410,1840817,949330,891487
10842,C4114,33,0,State - TAMIL NADU (33),55-59,3101142,1540924,1560218,1578510,765352,813158,1522632,775572,747060
10843,C4114,33,0,State - TAMIL NADU (33),60-64,2782608,1378039,1404569,1484099,726363,757736,1298509,651676,646833
10844,C4114,33,0,State - TAMIL NADU (33),65-69,1868370,896412,971958,1022924,490698,532226,845446,405714,439732
10845,C4114,33,0,State - TAMIL NADU (33),70-74,1406529,693167,713362,770619,384159,386460,635910,309008,326902
10846,C4114,33,0,State - TAMIL NADU (33),75-79,710241,353746,356495,365791,187116,178675,344450,166630,177820
10847,C4114,33,0,State - TAMIL NADU (33),80+,742010,339862,402148,385664,185450,200214,356346,154412,201934
10848,C4114,33,0,State - TAMIL NADU (33),Age not stated,66805,34670,32135,35881,18620,17261,30924,16050,14874
10849,C4114,33,602,District - Thiruvallur (01),All ages,3728104,1876062,1852042,1299709,650462,649247,2428395,1225600,1202795
10850,C4114,33,602,District - Thiruvallur (01),0-4,291407,149695,141712,101693,52190,49503,189714,97505,92209
10851,C4114,33,602,District - Thiruvallur (01),5-9,285289,146011,139278,102728,52656,50072,182561,93355,89206
10852,C4114,33,602,District - Thiruvallur (01),10-14,306328,157389,148939,116404,59735,56669,189924,97654,92270
10853,C4114,33,602,District - Thiruvallur (01),15-19,312064,160935,151129,121988,63573,58415,190076,97362,92714
10854,C4114,33,602,District - Thiruvallur (01),20-24,352453,171058,181395,126236,62487,63749,226217,108571,117646
10855,C4114,33,602,District - Thiruvallur (01),25-29,377755,181729,196026,125569,62191,63378,252186,119538,132648
10856,C4114,33,602,District - Thiruvallur (01),30-34,329590,166244,163346,103198,51717,51481,226392,114527,111865
10857,C4114,33,602,District - Thiruvallur (01),35-39,323037,160207,162830,108724,52309,56415,214313,107898,106415
10858,C4114,33,602,District - Thiruvallur (01),40-44,265775,137910,127865,88540,45168,43372,177235,92742,84493
10859,C4114,33,602,District - Thiruvallur (01),45-49,236373,121219,115154,80910,41015,39895,155463,80204,75259
10860,C4114,33,602,District - Thiruvallur (01),50-54,181870,93737,88133,60802,30595,30207,121068,63142,57926
10861,C4114,33,602,District - Thiruvallur (01),55-59,146979,74924,72055,49026,23961,25065,97953,50963,46990
10862,C4114,33,602,District - Thiruvallur (01),60-64,124619,62816,61803,44815,21378,23437,79804,41438,38366
10863,C4114,33,602,District - Thiruvallur (01),65-69,76318,36811,39507,27751,12614,15137,48567,24197,24370
10864,C4114,33,602,District - Thiruvallur (01),70-74,56084,27202,28882,20773,9642,11131,35311,17560,17751
10865,C4114,33,602,District - Thiruvallur (01),75-79,27792,13290,14502,9093,4199,4894,18699,9091,9608
10866,C4114,33,602,District - Thiruvallur (01),80+,29952,12509,17443,10031,4238,5793,19921,8271,11650
10867,C4114,33,602,District - Thiruvallur (01),Age not stated,4419,2376,2043,1428,794,634,2991,1582,1409
10868,C4114,33,603,District - Chennai (02),All ages,4646732,2335844,2310888,0,0,0,4646732,2335844,2310888
10869,C4114,33,603,District - Chennai (02),0-4,328874,168629,160245,0,0,0,328874,168629,160245
10870,C4114,33,603,District - Chennai (02),5-9,322270,164822,157448,0,0,0,322270,164822,157448
10871,C4114,33,603,District - Chennai (02),10-14,347550,177999,169551,0,0,0,347550,177999,169551
10872,C4114,33,603,District - Chennai (02),15-19,365046,186453,178593,0,0,0,365046,186453,178593
10873,C4114,33,603,District - Chennai (02),20-24,432978,210171,222807,0,0,0,432978,210171,222807
10874,C4114,33,603,District - Chennai (02),25-29,474939,229283,245656,0,0,0,474939,229283,245656
10875,C4114,33,603,District - Chennai (02),30-34,421267,212410,208857,0,0,0,421267,212410,208857
10876,C4114,33,603,District - Chennai (02),35-39,400825,199789,201036,0,0,0,400825,199789,201036
10877,C4114,33,603,District - Chennai (02),40-44,342791,176730,166061,0,0,0,342791,176730,166061
10878,C4114,33,603,District - Chennai (02),45-49,304019,155128,148891,0,0,0,304019,155128,148891
10879,C4114,33,603,District - Chennai (02),50-54,242702,125698,117004,0,0,0,242702,125698,117004
10880,C4114,33,603,District - Chennai (02),55-59,199349,103036,96313,0,0,0,199349,103036,96313
10881,C4114,33,603,District - Chennai (02),60-64,166522,83769,82753,0,0,0,166522,83769,82753
10882,C4114,33,603,District - Chennai (02),65-69,107096,51419,55677,0,0,0,107096,51419,55677
10883,C4114,33,603,District - Chennai (02),70-74,83270,40292,42978,0,0,0,83270,40292,42978
10884,C4114,33,603,District - Chennai (02),75-79,49412,24083,25329,0,0,0,49412,24083,25329
10885,C4114,33,603,District - Chennai (02),80+,50928,22468,28460,0,0,0,50928,22468,28460
10886,C4114,33,603,District - Chennai (02),Age not stated,6894,3665,3229,0,0,0,6894,3665,3229
10887,C4114,33,604,District - Kancheepuram (03),All ages,3998252,2012958,1985294,1459916,734979,724937,2538336,1277979,1260357
10888,C4114,33,604,District - Kancheepuram (03),0-4,314300,160276,154024,115340,58754,56586,198960,101522,97438
10889,C4114,33,604,District - Kancheepuram (03),5-9,294198,150419,143779,111872,56921,54951,182326,93498,88828
10890,C4114,33,604,District - Kancheepuram (03),10-14,317654,162541,155113,125500,64214,61286,192154,98327,93827
10891,C4114,33,604,District - Kancheepuram (03),15-19,345993,178669,167324,147512,76733,70779,198481,101936,96545
10892,C4114,33,604,District - Kancheepuram (03),20-24,391229,190782,200447,151317,75720,75597,239912,115062,124850
10893,C4114,33,604,District - Kancheepuram (03),25-29,413118,199667,213451,144258,72091,72167,268860,127576,141284
10894,C4114,33,604,District - Kancheepuram (03),30-34,351246,180567,170679,114307,58719,55588,236939,121848,115091
10895,C4114,33,604,District - Kancheepuram (03),35-39,333128,166368,166760,114891,55737,59154,218237,110631,107606
10896,C4114,33,604,District - Kancheepuram (03),40-44,271707,140850,130857,93210,47637,45573,178497,93213,85284
10897,C4114,33,604,District - Kancheepuram (03),45-49,244203,123841,120362,86740,43702,43038,157463,80139,77324
10898,C4114,33,604,District - Kancheepuram (03),50-54,191816,97028,94788,65150,32490,32660,126666,64538,62128
10899,C4114,33,604,District - Kancheepuram (03),55-59,158966,79765,79201,54095,26404,27691,104871,53361,51510
10900,C4114,33,604,District - Kancheepuram (03),60-64,135968,68484,67484,48191,23232,24959,87777,45252,42525
10901,C4114,33,604,District - Kancheepuram (03),65-69,87256,42059,45197,32560,15174,17386,54696,26885,27811
10902,C4114,33,604,District - Kancheepuram (03),70-74,67427,33272,34155,26032,12761,13271,41395,20511,20884
10903,C4114,33,604,District - Kancheepuram (03),75-79,35938,18028,17910,12612,6529,6083,23326,11499,11827
10904,C4114,33,604,District - Kancheepuram (03),80+,38524,17452,21072,13662,6791,6871,24862,10661,14201
10905,C4114,33,604,District - Kancheepuram (03),Age not stated,5581,2890,2691,2667,1370,1297,2914,1520,1394
10906,C4114,33,605,District - Vellore (04),All ages,3936331,1961688,1974643,2234344,1117101,1117243,1701987,844587,857400
10907,C4114,33,605,District - Vellore (04),0-4,307872,158138,149734,178106,91880,86226,129766,66258,63508
10908,C4114,33,605,District - Vellore (04),5-9,320613,165000,155613,184929,95561,89368,135684,69439,66245
10909,C4114,33,605,District - Vellore (04),10-14,350916,179361,171555,202368,104369,97999,148548,74992,73556
10910,C4114,33,605,District - Vellore (04),15-19,370795,190054,180741,208992,108399,100593,161803,81655,80148
10911,C4114,33,605,District - Vellore (04),20-24,382266,188311,193955,211517,105204,106313,170749,83107,87642
10912,C4114,33,605,District - Vellore (04),25-29,363651,175663,187988,204109,99725,104384,159542,75938,83604
10913,C4114,33,605,District - Vellore (04),30-34,305164,152233,152931,168470,84444,84026,136694,67789,68905
10914,C4114,33,605,District - Vellore (04),35-39,307350,146720,160630,171655,81400,90255,135695,65320,70375
10915,C4114,33,605,District - Vellore (04),40-44,257819,129192,128627,143136,71712,71424,114683,57480,57203
10916,C4114,33,605,District - Vellore (04),45-49,246104,124130,121974,139201,70282,68919,106903,53848,53055
10917,C4114,33,605,District - Vellore (04),50-54,188184,96023,92161,105501,53213,52288,82683,42810,39873
10918,C4114,33,605,District - Vellore (04),55-59,154966,77332,77634,87889,43098,44791,67077,34234,32843
10919,C4114,33,605,District - Vellore (04),60-64,139917,68852,71065,82572,40339,42233,57345,28513,28832
10920,C4114,33,605,District - Vellore (04),65-69,91716,42477,49239,55717,25789,29928,35999,16688,19311
10921,C4114,33,605,District - Vellore (04),70-74,71189,33527,37662,43381,20390,22991,27808,13137,14671
10922,C4114,33,605,District - Vellore (04),75-79,35570,16666,18904,21208,10117,11091,14362,6549,7813
10923,C4114,33,605,District - Vellore (04),80+,39171,16379,22792,23830,10279,13551,15341,6100,9241
10924,C4114,33,605,District - Vellore (04),Age not stated,3068,1630,1438,1763,900,863,1305,730,575
10925,C4114,33,606,District - Tiruvannamalai (05),All ages,2464875,1235889,1228986,1969930,989726,980204,494945,246163,248782
10926,C4114,33,606,District - Tiruvannamalai (05),0-4,194950,101018,93932,157936,81976,75960,37014,19042,17972
10927,C4114,33,606,District - Tiruvannamalai (05),5-9,201454,103399,98055,162703,83528,79175,38751,19871,18880
10928,C4114,33,606,District - Tiruvannamalai (05),10-14,214083,110061,104022,172053,88561,83492,42030,21500,20530
10929,C4114,33,606,District - Tiruvannamalai (05),15-19,226033,116447,109586,183153,94877,88276,42880,21570,21310
10930,C4114,33,606,District - Tiruvannamalai (05),20-24,232301,116351,115950,186664,94434,92230,45637,21917,23720
10931,C4114,33,606,District - Tiruvannamalai (05),25-29,232526,114736,117790,184581,91765,92816,47945,22971,24974
10932,C4114,33,606,District - Tiruvannamalai (05),30-34,187753,95414,92339,146077,74735,71342,41676,20679,20997
10933,C4114,33,606,District - Tiruvannamalai (05),35-39,190215,91621,98594,149277,71400,77877,40938,20221,20717
10934,C4114,33,606,District - Tiruvannamalai (05),40-44,155573,78049,77524,122043,61139,60904,33530,16910,16620
10935,C4114,33,606,District - Tiruvannamalai (05),45-49,150363,74404,75959,119345,58774,60571,31018,15630,15388
10936,C4114,33,606,District - Tiruvannamalai (05),50-54,116559,57729,58830,92650,45582,47068,23909,12147,11762
10937,C4114,33,606,District - Tiruvannamalai (05),55-59,101991,49122,52869,81214,38821,42393,20777,10301,10476
10938,C4114,33,606,District - Tiruvannamalai (05),60-64,93070,45574,47496,75182,36634,38548,17888,8940,8948
10939,C4114,33,606,District - Tiruvannamalai (05),65-69,64865,30697,34168,53411,25351,28060,11454,5346,6108
10940,C4114,33,606,District - Tiruvannamalai (05),70-74,50102,24667,25435,40982,20295,20687,9120,4372,4748
10941,C4114,33,606,District - Tiruvannamalai (05),75-79,24993,12855,12138,20201,10521,9680,4792,2334,2458
10942,C4114,33,606,District - Tiruvannamalai (05),80+,26088,12766,13322,20841,10513,10328,5247,2253,2994
10943,C4114,33,606,District - Tiruvannamalai (05),Age not stated,1956,979,977,1617,820,797,339,159,180
10944,C4114,33,607,District - Viluppuram (06),All ages,3458873,1740819,1718054,2939785,1481475,1458310,519088,259344,259744
10945,C4114,33,607,District - Viluppuram (06),0-4,288355,148554,139801,248123,128072,120051,40232,20482,19750
10946,C4114,33,607,District - Viluppuram (06),5-9,301524,154474,147050,259385,132676,126709,42139,21798,20341
10947,C4114,33,607,District - Viluppuram (06),10-14,317333,162594,154739,271000,138709,132291,46333,23885,22448
10948,C4114,33,607,District - Viluppuram (06),15-19,320972,165120,155852,275979,142162,133817,44993,22958,22035
10949,C4114,33,607,District - Viluppuram (06),20-24,324432,162030,162402,277531,139678,137853,46901,22352,24549
10950,C4114,33,607,District - Viluppuram (06),25-29,328847,161730,167117,279549,138208,141341,49298,23522,25776
10951,C4114,33,607,District - Viluppuram (06),30-34,263725,134290,129435,219545,112511,107034,44180,21779,22401
10952,C4114,33,607,District - Viluppuram (06),35-39,265040,127893,137147,221145,106568,114577,43895,21325,22570
10953,C4114,33,607,District - Viluppuram (06),40-44,216803,110345,106458,180882,91673,89209,35921,18672,17249
10954,C4114,33,607,District - Viluppuram (06),45-49,204324,102083,102241,172021,85484,86537,32303,16599,15704
